% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=1013501, Wed Oct  8 16:34:12 2025, <python>{}</python>
36 252 47.36741702567604 30.745576047248527 5.773173957246673 6.6999995030468822e+08 669999965.0597211 669999977.7618272 11.270830392837524 669999960.2617679 nan   
37 259 67.34394829310403 30.599962919859443 5.773173957246673 6.6999993083056128e+08 669999941.7800491 669999956.4096098 15.310232043266296 669999937.5737271 nan   
38 266 73.67505877915904 37.18647429445096 5.773173957246673 6.6999992420140898e+08 669999955.0405393 2009999899.407701 669999972.4919394 669999950.0206493 nan   
39 273 78.25935396627008 35.79767168491673 5.773173957246673 6.6999993577088070e+08 669999958.0825609 1339999926.4343452 502499979.2994579 669999943.4642693 nan   
40 280 91.3659879440336 34.10300224012763 5.773173957246673 6.6999990647291350e+08 669999942.2548813 1339999941.9406219 30.46984565258026 669999925.0058483 nan   
41 287 105.96085759372566 39.52550209094736 5.773173957246673 6.6999989123333764e+08 669999959.0328939 1339999900.8820658 669999977.5144331 669999901.1857104 nan   
42 294 103.11649528568121 45.080718457811244 5.773173957246673 6.6999990090017045e+08 1339999915.8651242 2009999917.2416816 1172499946.5062943 669999918.9242923 nan   
43 301 115.68573123693993 35.28199346382217 5.773173957246673 6.6999987394279754e+08 669999903.3115319 1339999866.9059262 56.851890563964844 669999877.9492766 nan   
44 308 182.24196673464405 36.57809803898541 5.773173957246673 6.6999979248880029e+08 669999897.6182954 1339999859.596726 670000005.2409482 669999843.4124441 nan   
45 315 213.7876957756575 44.475625631911875 5.773173957246673 6.6999975394071937e+08 669999862.3106363 1339999867.4519496 669999999.1484451 669999847.4936814 nan   
46 322 254.68734167768056 57.19696799712516 5.773173957246673 6.6999975409869289e+08 1339999810.68509 1339999870.4348927 502499984.4570843 837499863.1754688 nan   
47 329 339.51226623302216 50.22017482719936 5.773173957246673 6.6999961779780340e+08 1339999817.4176745 2009999896.3891954 1340000052.694801 669999733.6423454 nan   
48 336 317.89434312463453 68.72963322741681 5.773173957246673 6.6999990389026284e+08 1339999842.1617806 2009999718.537509 502500175.3079734 1339999569.5212338 nan   
49 343 274.1733730862536 82.74410766971364 5.773173957246673 6.6999988811427379e+08 1339999731.5287151 1339999962.7729087 213.35266971588135 1339999653.7621183 nan   
50 350 269.42708161108413 75.19900515353548 5.773173957246673 6.6999983617961264e+08 1339999809.1052656 2009999647.9527254 208.8782684803009 1339999729.1868017 nan   
51 357 249.6425181602641 72.61526898602531 5.773173957246673 6.6999969616620302e+08 1339999768.3909278 2009999821.4827456 1340000002.4397302 669999789.5957636 nan   
52 364 225.224174418124 93.10544009522069 5.773173957246673 6.6999980315409255e+08 1339999794.1515236 1339999940.9344544 170.8634157180786 1339999709.2345505 nan   
53 371 202.33374419149368 85.97659007285499 5.773173957246673 6.6999981124757481e+08 669999858.3230401 2009999660.7050505 1172499819.7661238 669999829.9651451 nan   
54 378 178.72220383228273 83.08096856882419 5.773173957246673 6.6999981091268849e+08 669999845.5993633 1339999808.784975 669999953.458531 669999818.2440304 nan   
55 385 136.57913857108278 86.28946839000048 5.773173957246673 6.6999978592092514e+08 669999858.9232429 1339999913.7267942 670000018.4628202 669999806.604576 nan   
56 392 149.82050299481648 89.55145588450513 5.773173957246673 6.6999973380555820e+08 669999820.1993293 1339999767.5549092 502499970.2325201 669999767.372473 nan   
57 399 182.5047129760675 103.01019099783416 5.773173957246673 6.6999967130519485e+08 669999727.991539 669999765.6207511 20.39053201675415 669999723.4097145 nan   
58 406 178.7821532207202 149.68552949951058 5.773173957246673 6.6999959362514210e+08 1339999659.7214122 1339999805.06299 669999877.6785136 669999820.0426 nan   
59 413 194.8296229603559 190.32829925281825 5.773173957246673 6.6999960808648121e+08 669999725.2088611 1339999836.7956038 502500005.33207893 669999693.6445312 nan   
60 420 206.64024921273264 199.64138845850266 5.773173957246673 6.6999959169732976e+08 669999658.2426367 1339999552.0229802 67.92395186424255 669999634.138144 nan   
61 427 287.67198250539263 186.69121140255126 5.773173957246673 6.6999949220221126e+08 669999643.323237 1339999654.1223698 502500093.0216944 669999531.0929658 nan   
62 434 307.9518959249237 210.89211683001128 5.773173957246673 6.6999944441285896e+08 669999590.4957461 1339999320.8825016 246.85653412342072 669999466.6948119 nan   
63 441 346.74021546231006 188.1135030328911 5.773173957246673 6.6999933693034518e+08 669999519.5450978 1339999420.7745843 304.46530401706696 669999361.549357 nan   
64 448 371.65433249570896 208.3397316889806 5.773173957246673 6.6999924932038152e+08 1339999264.2386003 2009999203.411014 1004999865.726051 837499303.9497522 nan   
65 455 347.76407525321133 243.16859139057075 5.773173957246673 6.6999917492694473e+08 1339999046.588153 2009999326.333815 670000106.4992772 669999278.7521614 nan   
66 462 362.945929099873 292.79015278160807 5.773173957246673 6.6999901882231903e+08 669999236.9492692 2009999072.3623042 502500071.0202584 669999169.4270253 nan   
67 469 341.1517533155208 380.64175308466406 5.773173957246673 6.6999901970850146e+08 669999061.9996047 1339999293.5711513 669999921.6076493 669999037.3955331 nan   
68 476 261.5943133363682 379.8535098791151 5.773173957246673 6.6999907290705812e+08 1339998926.9219956 1339999250.070434 669999806.9527559 669999192.9319067 nan   
69 483 265.8867140787017 391.56599684763097 5.773173957246673 6.6999891209794831e+08 669999195.3767459 1339998828.4880185 144.67627942562103 669999083.1758196 nan   
70 490 256.2497863972307 453.6076553858995 5.773173957246673 6.6999891624404442e+08 669999060.2690175 669999247.5192125 232.16662049293518 669998973.9843805 nan   
71 497 406.2143360166247 460.2925518330376 5.773173957246673 6.6999861557603359e+08 669998908.2530403 1339999119.986816 247.60894525051117 669998775.4483014 nan   
72 504 626.2359317248826 573.7138911732764 5.773173957246673 6.6999833715832627e+08 669998817.1225319 2009998443.5671797 502500253.0132333 669998515.7421936 nan   
73 511 791.1775522215837 701.8067266290185 5.773173957246673 6.6999812341430998e+08 1339998399.5515444 2009998168.5846162 502500402.5602956 837498195.9321761 nan   
74 518 807.5722689402737 774.6586327458342 5.773173957246673 6.6999816849348998e+08 1339998542.3974643 2009998815.0775466 1099.7477600574493 1339997944.650855 nan   
75 525 785.1608754304619 699.3833575437935 5.773173957246673 6.6999802337515545e+08 669998291.6055537 1339998219.9818864 530.8384172916412 669998077.0691717 nan   
76 532 705.0911750454568 641.3495191542829 5.773173957246673 1.3399979670386517e+09 2009997835.5213265 2009998502.25619 502500209.1120541 1507498068.5514562 nan   
77 539 587.0282109501221 587.5377984297262 5.773173957246673 6.6999793232595444e+08 669998034.6349316 1339997854.7362974 502499998.1121502 669997991.7596207 nan   
78 546 593.7008223788986 547.5445974960056 5.773173957246673 6.6999767803352737e+08 669997895.1451777 669998269.4814574 260.4058554172516 669997811.3417137 nan   
79 553 916.1276976054526 568.3638383748447 5.773173957246673 6.6999717159818721e+08 669997674.1942077 1339997406.0270705 384.79324865341187 669997639.4529817 nan   
80 560 1543.6503422265898 564.7746366055625 5.773173957246673 6.6999669325185764e+08 669997613.5485473 2009997766.663338 670000577.5383881 669997104.1338764 nan   
81 567 1711.6036774968702 608.1328041011618 5.773173957246673 6.6999659105593348e+08 1339996707.7948565 2009996847.8222063 1004999815.6979856 837496614.767375 nan   
82 574 1508.2492486189724 652.2661165565496 5.773173957246673 6.6999710527102733e+08 1339996738.4621925 1339997418.152818 1262.6107923984528 1339995958.379146 nan   
83 581 1717.3933594627313 693.643315408671 5.773173957246673 6.6999573614806902e+08 669997345.4333788 1339996972.9978657 502500471.9022243 669995976.7412975 nan   
84 588 1553.11616444881 866.4018325159137 5.773173957246673 6.6999696588292599e+08 1339996792.5687249 2009995107.8213835 1004998120.300252 837496991.1033084 nan   
85 595 1401.2987525775488 892.2249468873777 5.773173957246673 6.6999600123627865e+08 1339996682.7062817 1339997623.234785 502500233.5965636 837497220.312969 nan   
86 602 1138.208042627347 917.2321047500595 5.773173957246673 6.6999563659698141e+08 669997557.1418793 1339998094.6785994 670000159.5001824 669997230.794143 nan   
87 609 1196.8675419076674 871.6327251415754 5.773173957246673 6.6999574336849177e+08 669996781.8920324 669997398.9675709 1011.9011962413788 669995924.5608592 nan   
88 616 1111.8986813105964 826.474786695037 5.773173957246673 6.6999542983743155e+08 669996214.7290146 2009994845.7081342 502500601.3109832 669995821.9502337 nan   
89 623 1370.0722976132158 816.3256150414172 5.773173957246673 6.6999492972063446e+08 669995723.334112 1339995829.3483787 502500095.86693263 669995109.7462454 nan   
90 630 1612.3949132743776 977.5376693747046 5.773173957246673 6.6999506233203769e+08 669995851.4485266 1339995059.7933836 669998430.614816 669995667.5482824 nan   
91 637 1869.3683907275667 826.9169176971287 5.773173957246673 6.6999373304228282e+08 669995494.2029562 1339995485.0734699 1114.7079813480377 669995003.8992496 nan   
92 644 2074.23742557455 1048.8526876527933 5.773173957246673 6.6999359068694532e+08 669995131.8402178 2009994073.466544 670000152.6563618 669993992.4009755 nan   
93 651 2320.7683185246246 1099.2393801269895 5.773173957246673 6.6999287019624591e+08 669994545.2896578 1339993463.2103 2015.9223500490189 669993403.9769797 nan   
94 658 1966.792981081873 1163.977788234923 5.773173957246673 6.6999296464619267e+08 669993605.9257183 1339994485.8972993 502499908.2916318 669993365.6155156 nan   
95 665 2116.8946947969052 1189.7244136703032 5.773173957246673 6.6999189132748008e+08 669993649.1129631 669995079.356184 1741.2418887615204 669992810.1776658 nan   
96 672 2441.0193906712157 994.753660366594 5.773173957246673 6.6999115850451100e+08 669992263.3601202 1339991646.0433435 502499898.9280243 669991612.3141882 nan   
97 679 2702.783998017695 1159.7767038355807 5.773173957246673 6.6998995322120380e+08 669991584.9387383 2009990990.3695996 502500284.8246448 669990545.6048012 nan   
98 686 2246.6498383147814 1472.8084669653706 5.773173957246673 6.6999030774060535e+08 1339989326.8308678 2009992750.1591237 669999888.546589 669991711.8226937 nan   
99 693 2360.0660598811824 1483.1028076272212 5.773173957246673 6.6998915962407231e+08 669990393.4862926 669991640.935467 729.4961867332458 669990299.0090852 nan   
100 700 3205.864717309753 1663.3524145240528 5.773173957246673 6.6998788542025828e+08 669989587.8557404 669990961.3131237 1846.002434015274 669988867.3979411 nan   
101 707 3133.502253732672 1656.7393282685111 5.773173957246673 6.6998671294367075e+08 1339988985.949998 1339992772.7568982 670001122.9052013 669988801.8031088 nan   
102 714 3131.856725465158 1559.4547916244478 5.773173957246673 6.6998567314601982e+08 669990226.5725312 1339989760.6708214 670000422.8519144 669987336.1312537 nan   
103 721 3607.580858395583 1624.0932846644314 5.773173957246673 6.6998350886796665e+08 669986392.0807192 1339985365.2889495 3507.842683672905 669986137.032023 nan   
104 728 5189.953384962142 1776.509024659068 5.773173957246673 6.6998150071516919e+08 1339984761.1698723 1339987394.7710433 502504952.42540574 837480739.0757945 nan   
105 735 7088.967485535555 2045.932694173706 5.773173957246673 6.6997606530671358e+08 1339980753.9841702 2009980915.9915628 3278.3608536720276 1339978683.1380987 nan   
