% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1013501, Wed Oct  8 16:34:12 2025
1 7 -0.0032155829249862463 -0.00308942039847195 -0.0017411739312189192 -0.0014179209686488719 0.9975131551524345 1.000695615037928 1.0017863002365814
2 14 -0.0032155829249862463 -0.00308942039847195 -0.0017411739312189192 -0.0014179209686488719 0.9975131551524345 1.000695615037928 1.0017863002365814
3 21 -0.0032155829249862463 -0.00308942039847195 -0.0017411739312189192 -0.0014179209686488719 0.9975131551524345 1.000695615037928 1.0017863002365814
4 28 0.1434143719665626 0.14575007025366873 0.30908501502169905 0.3611942983239364 0.799162393268299 0.9508909100023792 1.2071230038651952
5 35 0.1434143719665626 0.14575007025366873 0.30908501502169905 0.3611942983239364 0.799162393268299 0.9508909100023792 1.2071230038651952
6 42 0.1434143719665626 0.14575007025366873 0.30908501502169905 0.3611942983239364 0.799162393268299 0.9508909100023792 1.2071230038651952
7 49 0.22242108947852582 0.27381809929681533 0.526205451445838 0.5589375590105561 0.6257742146601373 0.8871542299876329 1.3495791953351748
8 56 0.22242108947852582 0.27381809929681533 0.526205451445838 0.5589375590105561 0.6257742146601373 0.8871542299876329 1.3495791953351748
9 63 0.22242108947852582 0.27381809929681533 0.526205451445838 0.5589375590105561 0.6257742146601373 0.8871542299876329 1.3495791953351748
10 70 0.386568914303532 0.3956670421239087 0.5104590467615532 0.539624920487058 0.6764693411602799 0.7997620216426048 1.3794092718291806
11 77 0.386568914303532 0.3956670421239087 0.5104590467615532 0.539624920487058 0.6764693411602799 0.7997620216426048 1.3794092718291806
12 84 0.386568914303532 0.3956670421239087 0.5104590467615532 0.539624920487058 0.6764693411602799 0.7997620216426048 1.3794092718291806
13 91 0.3306080286182681 0.3450815261708972 0.4878435366272219 0.5209573758933677 0.6877947517592444 0.8335469634252602 1.3535648633209147
14 98 0.3306080286182681 0.3450815261708972 0.4878435366272219 0.5209573758933677 0.6877947517592444 0.8335469634252602 1.3535648633209147
15 105 0.3306080286182681 0.3450815261708972 0.4878435366272219 0.5209573758933677 0.6877947517592444 0.8335469634252602 1.3535648633209147
16 112 0.12824533058844842 0.13390436778854903 0.3994095402398935 0.4822522271902411 0.7191444573828611 0.9644024622012087 1.2460975645252488
17 119 0.12824533058844842 0.13390436778854903 0.3994095402398935 0.4822522271902411 0.7191444573828611 0.9644024622012087 1.2460975645252488
18 126 0.12824533058844842 0.13390436778854903 0.3994095402398935 0.4822522271902411 0.7191444573828611 0.9644024622012087 1.2460975645252488
19 133 -0.06847994332105367 -0.06392380493971778 0.18070828556573126 0.25769617735287836 0.8611766427863764 0.9877820436926167 1.1325464335194488
20 140 -0.06847994332105367 -0.06392380493971778 0.18070828556573126 0.25769617735287836 0.8611766427863764 0.9877820436926167 1.1325464335194488
21 147 -0.06847994332105367 -0.06392380493971778 0.18070828556573126 0.25769617735287836 0.8611766427863764 0.9877820436926167 1.1325464335194488
22 154 -0.21050020993094873 -0.13995039592102035 0.2004102756531294 0.24331401883458428 0.800439404885639 1.034829717111546 1.1350877568228641
23 161 -0.21050020993094873 -0.13995039592102035 0.2004102756531294 0.24331401883458428 0.800439404885639 1.034829717111546 1.1350877568228641
24 168 -0.21050020993094873 -0.13995039592102035 0.2004102756531294 0.24331401883458428 0.800439404885639 1.034829717111546 1.1350877568228641
25 175 -0.3677248649814993 -0.28515822674405766 0.2796089323733935 0.38529801384176887 0.6969681744511972 0.9811130783894552 1.245653439450689
26 182 -0.3677248649814993 -0.28515822674405766 0.2796089323733935 0.38529801384176887 0.6969681744511972 0.9811130783894552 1.245653439450689
27 189 -0.3677248649814993 -0.28515822674405766 0.2796089323733935 0.38529801384176887 0.6969681744511972 0.9811130783894552 1.245653439450689
28 196 -0.3267434629382703 -0.32131905622050305 0.2410623861196379 0.42309846018191766 0.7587193177370292 0.847606445292291 1.30610424958792
29 203 -0.3267434629382703 -0.32131905622050305 0.2410623861196379 0.42309846018191766 0.7587193177370292 0.847606445292291 1.30610424958792
30 210 -0.3267434629382703 -0.32131905622050305 0.2410623861196379 0.42309846018191766 0.7587193177370292 0.847606445292291 1.30610424958792
31 217 -0.5615860184708433 -0.47938943599627826 0.2617814984306869 0.42664189409844344 0.6274518769642787 0.8819839205731878 1.3521865647699478
32 224 -0.5615860184708433 -0.47938943599627826 0.2617814984306869 0.42664189409844344 0.6274518769642787 0.8819839205731878 1.3521865647699478
